,ID,gender,owns_car,owns_realty,#_of_children,total_income,income_type,education,family_status,housing_type,mobile_cellphone?,work_phone?,home_phone?,email?,occupation,#_of_family_members,age,years_employed,MONTHS_BALANCE,STATUS
1396,5021331,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-19,1
1397,5021332,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-11,1
1398,5021334,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-48,1
1399,5021335,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-44,1
1400,5021336,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-41,1
1401,5021337,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-29,1
1402,5021338,F,0,1,0,90000,State servant,Higher education,Married,House / apartment,1,0,0,0,Cooking staff,2,49,10,-43,1
1403,5021344,M,0,1,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2,41,5,-11,0
1404,5021346,F,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,2,39,6,-7,0
1405,5021350,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-23,1
1406,5021353,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-51,1
1407,5021359,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-51,0
1408,5021360,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-37,1
1409,5021361,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-7,0
1410,5021362,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-13,0
1411,5113104,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-42,1
1412,5113105,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-56,1
1413,5113106,M,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,55,18,-35,1
1414,5021354,F,0,1,2,67500,State servant,Incomplete higher,Married,With parents,1,0,0,0,Core staff,4,36,1,-2,0
1415,5021355,F,0,1,2,67500,State servant,Incomplete higher,Married,With parents,1,0,0,0,Core staff,4,36,1,-19,1
1416,5021358,F,0,1,2,67500,State servant,Incomplete higher,Married,With parents,1,0,0,0,Core staff,4,36,1,-8,1
1417,5021365,M,0,1,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2,51,21,-20,0
1418,5021366,M,0,1,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2,51,21,-38,0
1419,5021367,M,0,1,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2,51,21,-42,0
1420,5021368,M,0,1,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2,51,21,-55,0
1421,5021370,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-36,0
1422,5021371,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-6,0
1423,5021372,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-35,0
1424,5021373,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-35,0
1425,5021375,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-49,0
1426,5021377,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-14,0
1427,5021378,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-10,0
1428,5021379,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-3,0
1429,5021380,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-4,0
1430,5021381,F,0,1,0,247500,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,61,2,-52,0
1431,5021410,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-53,1
1432,5021413,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-44,1
1433,5021414,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-4,1
1434,5021415,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-18,1
1435,5021416,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-53,1
1436,5021419,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-60,1
1437,5021420,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-44,1
1438,5021421,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-28,1
1439,5021423,F,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Private service staff,2,55,11,-52,1
1440,5021429,F,0,1,0,126000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,1,52,7,-51,0
1441,5021430,F,0,1,0,126000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,1,52,7,-14,0
1442,5021431,F,0,1,0,126000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,1,52,7,-22,0
1443,5021434,M,0,1,1,270000,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,47,1,-28,0
1444,5021435,M,0,1,1,270000,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,47,1,-50,0
1445,5113145,M,0,1,1,270000,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,47,1,-54,0
1446,5021436,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-33,1
1447,5021437,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-11,0
1448,5021438,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-18,0
1449,5021439,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-40,1
1450,5021440,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-1,0
1451,5021441,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-4,1
1452,5021442,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-33,0
1453,5021443,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,26,4,-27,1
1454,5021444,F,0,1,0,121500,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,36,14,-23,1
1455,5021445,F,0,1,0,121500,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,36,14,-47,0
1456,5021446,F,0,1,0,121500,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,36,14,-5,0
1457,5021448,F,0,1,0,196650,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,59,8,-16,1
1458,5021450,F,0,1,0,196650,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,59,8,-59,1
1459,5021455,F,0,1,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2,52,3,-8,0
1460,5021456,F,0,1,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2,52,3,-7,0
1461,5021457,F,0,1,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2,52,3,-10,0
1462,5021458,F,1,0,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,3,32,2,-29,1
1463,5021459,F,1,0,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,3,32,2,-37,1
1464,5021460,F,1,0,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,3,32,2,-17,1
1465,5021461,F,1,0,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,3,32,2,-26,1
1466,5021462,F,1,0,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,3,32,2,-14,1
1467,5021463,F,1,0,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,3,32,2,-20,1
1468,5021464,F,1,1,1,166500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,3,32,2,-9,1
1469,5021465,F,1,1,1,166500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,3,32,2,-8,1
1470,5021466,F,0,1,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2,23,1,-7,0
1471,5021467,F,0,1,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2,23,1,-4,0
1472,5021468,F,0,1,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2,23,1,-3,0
1473,5021474,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Laborers,3,29,3,-15,0
1474,5021486,M,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Laborers,3,29,3,-10,0
1475,5021475,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-46,1
1476,5021476,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-10,0
1477,5021477,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-52,0
1478,5021478,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-46,0
1479,5021479,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-3,0
1480,5021480,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-16,0
1481,5021481,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-32,0
1482,5021482,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-33,1
1483,5021483,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-44,0
1484,5021484,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-47,0
1485,5021485,F,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Cooking staff,2,33,7,-48,0
1486,5021487,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,Laborers,2,29,4,-14,0
1487,5021488,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,Laborers,2,29,4,-18,0
1488,5021489,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,0,Laborers,2,29,4,-16,0
1489,5021490,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Sales staff,1,29,2,-3,0
1490,5021491,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Sales staff,1,29,2,-19,0
1491,5021493,F,0,1,1,157500,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Sales staff,3,43,5,-9,0
1492,5021494,F,0,1,1,157500,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Sales staff,3,43,5,-35,0
1493,5021500,M,1,1,4,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,6,39,1,-24,0
1494,5113188,M,1,1,4,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,6,39,1,-22,1
1495,5021508,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-23,1
1496,5021509,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-32,1
1497,5021510,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-22,0
1498,5021513,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-39,1
1499,5021514,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-10,0
1500,5021515,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-17,1
1501,5021516,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-15,1
1502,5021517,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-26,1
1503,5021518,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-26,1
1504,5021519,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-29,1
1505,5021520,F,0,1,0,144000,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2,50,28,-52,1
1506,5021522,F,0,0,0,202500,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,53,13,-53,0
1507,5021525,F,0,0,0,202500,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,53,13,-32,0
1508,5021526,F,0,0,0,202500,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,53,13,-23,1
1509,5021527,F,0,0,0,202500,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,53,13,-32,1
1510,5021528,F,0,0,0,202500,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,53,13,-47,0
1511,5021529,F,0,0,0,202500,Working,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,53,13,-50,0
1512,5021533,M,1,1,0,135000,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,2,35,7,-8,0
1513,5021544,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-59,0
1514,5021545,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-45,0
1515,5021546,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-42,0
1516,5021547,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-59,0
1517,5021548,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-18,0
1518,5021549,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-25,0
1519,5021550,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-23,0
1520,5021551,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-7,0
1521,5021552,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2,57,4,-36,1
1522,5021553,F,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3,39,2,-4,0
1523,5021554,M,1,1,1,202500,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Drivers,2,32,1,-27,0
1524,5021555,M,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2,50,2,-51,0
1525,5021558,M,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2,50,2,-5,1
1526,5021559,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-27,1
1527,5021560,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-27,1
1528,5021561,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-30,1
1529,5021562,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-38,1
1530,5021563,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-38,1
1531,5021564,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-5,0
1532,5021565,M,1,1,0,360000,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,2,27,0,-14,1
1533,5021568,F,0,1,2,126000,Working,Higher education,Married,House / apartment,1,0,1,1,High skill tech staff,4,34,13,-59,0
1534,5021569,F,0,1,2,126000,Working,Higher education,Married,House / apartment,1,0,1,1,High skill tech staff,4,34,13,-12,1
1535,5021570,F,0,1,2,126000,Working,Higher education,Married,House / apartment,1,0,1,1,High skill tech staff,4,34,13,-24,0
1536,5021571,F,0,1,2,126000,Working,Higher education,Married,House / apartment,1,0,1,1,High skill tech staff,4,34,13,-12,0
1537,5021582,F,0,0,1,40500,State servant,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Cooking staff,3,36,5,-14,1
1538,5021583,F,0,0,1,40500,State servant,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Cooking staff,3,36,5,-8,1
1539,5021584,F,0,0,1,40500,State servant,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Cooking staff,3,36,5,-20,0
1540,5021585,F,0,0,1,40500,State servant,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Cooking staff,3,36,5,-5,1
